comment,rating_star,itemid
"Best Feature:10/10
Product Quality:10/10
Performance:10/10

Received the item in good condition. It was securely packed. Seller will send you pics before shipping out, accomodating and responsive. Legit!",5,13075716114
"Product Quality:10/10
Performance:10/10
Best Feature:10/10

So ayun ... natuwa ko sobra dito ah... at maayos naman lahat... wala issue kahit sa ngayon at sana tumagal saken ... next time nako oorder ulit pag maganda pako sa performance at talaga pang matagalan...",5,13075716114
"Performance:10/10
Best Feature:Sturdy
Product Quality:Excellent

Sobrang ganda ng screen! Ang bilis din ng shipping wala pang 2days na received ko na. As in kakarating lang today. Must buy worth it ang price. Thank you seller! 💓",5,13075716114
"Performance:So far so good
Best Feature:maliwanag
Product Quality:90 percent

okay naman ito! maganda at malinaw, pwede i adjust ang brightness well, sana ay tumagal at hindi agad masira ang panel. Salamat po!",5,13075716114
"Performance:Good naman wala naman siyang problema sa screen okay lang yung laki niya
Product Quality:Mukang matibay at tatagal
Best Feature:Mura lang ang price niya",5,13075716114
"All are goods in packaging ang quality.

Not yet tested but will update somehow later

All items are goods in packaging ang quality.

Not yet fully tested but will update somehow later",5,13075716114
"Thank you seller! Natuwa ako sobrang safe ng pagkakapack! 😍 Tried it also maganda ang resolution nya. Mordern style na din yung connectors (outlet saka HDMI). Sana matibay ito 🙏 Pero so far, I feel na worth it bumili dito sa shop na to. Thank you so much po! God bless po!",5,13075716114
"Performance:Better than expected
Best Feature:Value for money
Product Quality:Great

Very quick shipping and delivery. Arrived without any damage and in good working order. Specs say 60hz refresh rate but can go up to 75hz. Perfect secondary monitor for my laptop. Will continue to observe and update my review if anything comes up. Thank you!",5,13075716114
"Product Quality:Very Good
Performance:Responsive Display
Best Feature:Clear Output

Seller is very accommodating. Item was packed very well. Store highly recommended, I will surely buy again from this store.",5,13075716114
"Maganda naman sya, ok na for it's price. Naship naman agad ni seller, nagtagal lng sa logistics. Ang concern q lng cguro is ung kulay ng display nung isang monitor, magkaiba kasi ng kulay kng mapapansin nyo sa short clip, mejo mas bright at whiten ung nsa left kahit same lng naman sila ng display settings. Yun lng naman, sana magtagal din sila hehe. Salamat shopee, rider & seller.",4,13075716114
"Performance:okay naman
Best Feature:sleek design
Product Quality:good

Shipping is fast, customer service is excellent.
The product itself has a good quality that hope will lasts. Kudos!",5,13075716114
"Best Feature:quality
Product Quality:excellent
Performance:excellent

Naka crate nung dumating as requested ko kay seller! Easy to set up and ang ganda ng quality, no issue or dead pixels. Will surely buy again! Thank you, seller!",5,13075716114
"Performance:good
Product Quality:10/10

I really like this monitor. It's working perfectly fine, smooth and very easy to use. It's just like the monitor I had before. I only got this for 1,800+ and I think it's a great deal. This monitor provides a decent visual experience with its resolution, size, response time, and refresh rate. It is suitable for everyday use, multimedia consumption, and casual gaming.",5,13075716114
"Performance:okay!
Product Quality:good!
Best Feature:affordable but of good quality

Sulit for the price! Medyo mauga lang sya pero pag sinandal, okay naman na. Ang linaw din nya at sakto para sa 15.6 na laptop display",5,13075716114
"Best Feature:slim frame
Product Quality:good
Performance:great

The price is awesome plus I got a 700 off voucher from Shopee pa! I compared it with my existing monitor AOC and the difference talaga, kaso malayo din naman kc ang price.
I watched kanina and pag madilim ang setting ng movie nagkakaron ng reddish shadows. Iba pa din quality ng mamahalin pero sobrang okay na to as monitor. Salamat sa free HDMi at mukang charger na power cord",5,13075716114
"Ambilis lang dumating ng item, 2 days after checkout andito na agad, tapos well-secured pa ang packaging.. Tried and tested na din, so far working naman.. Sana tumagal.. Good deal na to, sakto for my wfh setup. Thanks seller!",5,13075716114
"Product Quality:Good Specs
Best Feature:Monitor display
Performance:100/10

Its been a great purchase 😁. Thank you so much seller and to the shop ❤️. I am very satisfied here 💕. Hope another transaction someday.",5,13075716114
"Best Feature:Adjustable inclination
Product Quality:10/10 for price
Performance:10/10 for price

HDMI and VGA support. Free HDMI.
Proper box and bubble wrap and styro on shipment. Seller test the item and updates the buyer when shipping out. Received in Manila 2 days after my online checkout. Will update this 2 months after first use. Awesome for its price. Great delivery and excellent seller service.",5,13075716114
"Product Quality:100% Okay na okay pang business/work/school/personal use
Performance:100% malayo sa mga second hand mas better bumili neto mas mura/malapit lang yung price sa used
Best Feature:MARKETS CHEAPEST

goods na goods highly recommend inplaygears shop, I'm from visayas but always less than a week lang yung shipping. nag uupdate pa palagi yung seller sana mag bigay sila shop voucher hehe.
di tinipid sa bubblewrap.",5,13075716114
The item is in good condition. No damage and it's working. It was well packed it label fragile  from the wrapper to make the parcel handle carefully. Good quality at its affordable price. Definitely i will recommend this as good quality. And also they have very good responsive seller. Thank you,5,13075716114
"Best Feature:Adjustable angle of monitor ✨
Product Quality:Durability wise it's pretty sturdy⭐️
Performance:No dead pixels 💫

It was securely packed and labeled correctly. I received the product in good condition. All cables are complete and easy to assemble. The product price is good for students on a tight budget. I also appreciate their customer service in sending pictures before shipping. Also, the shipment was fast; it only took 7 days, which is fast for me because it usually takes more than a week for a local shipment to arrive at my doorstep. Highly recommended💓 Thank you! 📦🩵🩵",5,13075716114
"Mabait si seller nagsent ng pic bago ipinadala at ang bilis ng transaction...secured rin ang item, walang damage. Kudos sa shop na ito... Thank you din sa rider na nagdeliver",5,13075716114
"Sobrang satisfied ako sa order ko 😍😍😍 ang bilis dumating. Ordered 3/3 ng gabi, then dumating 3/5. May kasama na din palang HDMI so no need to purchase a separate one.  Sobrang responsive din ng admin/staff/seller.. i highly recommend them. Thank you po!!😍😍😍",5,13075716114
"Product Quality:10/10
Performance:10/10
Best Feature:(it comes with an HDMI cable)

In my perspective review of this product, it's excellent quality! No damages whatsoever. Good packaging with no such a wooden pallet included when my parcel arrives also no dead pixels, flickering, burnouts, etc. Even a charger and monitor's legs have so damage as well and affordable price! 👍👍👍",5,13075716114
"Product Quality:working
Best Feature:good amazing
Performance:good amazing",5,13075716114
"Best Feature:hd
Product Quality:with hdmi
Performance:very big

Nice to see the result of the result , very much for your favorable . The cable is good for the gamings. This monitor is good very hd",5,13075716114
"Product Quality:Good
Performance:Perfect
Best Feature:With hdmi cable

Shipout was fast but got stuck 7 days at QC hub. No damage and complete item upon delivery. Tested working and good quality. Thanks to the seller!",5,13075716114
"Performance:Great for it's price
Product Quality:5/5
Best Feature:75hz

It's a good buy for its price. Perfect for Office, School and Gaming use. No dead pixels and the package was neatly wrapped.",5,13075716114
"Performance:very nice
Best Feature:very nice
Product Quality:very nice

Thank you very much seller and shoppe 100% brand new and good quality for this product i will buy again on this shop",5,13075716114
"Performance:maganda ang performance
Product Quality:goods naman
Best Feature:it has 75 refresh rate

It is very affordable i already buy 5 monitors in this shop still they exceeds in my expectations.
I will order again from this shop.

Not sure if you know this
But when we first met
I got so nervous I couldn't speak
In that very moment
I found the one and
My life had found its missing piece",5,13075716114
"Performance:Good
Best Feature:Good
Product Quality:very good

Thank you po seller maayos at good quality and packaging po, yon lng po tlga kc sabi ko kong pwede Meyerkules kso hindi po dimating ng ganon araw, tuloy anak ko isang araw di nkpag online class.. so yan lng nman po. Masasabi as in maayos po lahat.. Thank you so much po and kay kuya rider.. Godbless po sainyo...",5,13075716114
"Performance:Great Performance
Best Feature:Affordable
Product Quality:Good Quality

Mabilis Shipping at Delivery
Great Performance so far
Affordable Price
Nice Quality Appearance",5,13075716114
"Performance:so far so good
Product Quality:10/10
Best Feature:resolution is good

Well packed. Fast delivery ,no damages. Seller is responsive and nice. Im a happy customer! 💕",5,13075716114
"Performance:good quality
Best Feature:easy to install
Product Quality:good quality

Okay Naman Yung monitor mabilis din shipment ngsesend Ng picture si seller Bago ipadala Ang order very understanding din at thank you din po Kay kuyang rider kahit maulan na deliver nya order ko all goods well packed and working",5,13075716114
"Performance:100/10
Best Feature:100/10
Product Quality:100/10

thank you po seller highly recommended sa shop na to sobrang quality ng monitor ang linaw tas sbrang bait pa nila pag nag message ka sakanila  sa susunod po ulit god bless po",5,13075716114
"Performance:Goods na Goods

Thank you po sa item. I received it completely and not damaged. I will order again if needed. Maraming salamats po. Fit na fit sa wfh setup ko.",5,13075716114
"Best Feature:chose the size exactly to fit my small table
Product Quality:⭐️⭐️⭐️⭐️⭐️
Performance:all good so far

Fast shipping, from seller to albay. Ordered on the evening of Sept 1, got it this morning, Sept. 3.
Clean and crisp colors. No dead pixels or any issues so far.",5,13075716114
"Product Quality:100% GOOD QUALITY SAFE NA SAFE YUNG PAG PACKAGE ❤️
Performance:100%
Best Feature:100%

THANKYOU SA SELLER SAFE NA SAFE PAGKA PACKAGE DI RIN DEFECTIVE AT MAY KASAMA PANG WARRANTY CARD WALANG PAKAMBA ❤️",5,13075716114
"Best Feature:HDMI slot/port
Product Quality:good
Performance:working

Just received it today and it's working naman. Maganda sya at brand new talaga. I think napansin ko lang ung display resolution nya di ganun ka tingkad, im not techy talaga so i don't know kung pwede e adjust, kasi na try ko na lahat settings nya medyo less colorful sa monitor, dunno why. I posted video above para makita nyo din.",5,13075716114
"Best Feature:10/10
Product Quality:10/10
Performance:10/10

Na gustohan ng asawa ko. It was nice packaging, Safe dumating yung parcel kaya 10 kayo sakin.",5,13075716114
"Product Quality:Excellent
Best Feature:Sleek design & Clear Display
Performance:excellent

Thank you seller for granting my request to secure my item. Received the package with notes and double bubble wrap. Super legit and responsive seller. Best budol ever the monitor seems sturdy hope it will last longer.",5,13075716114
"Product Quality:excellent
Performance:excellent
Best Feature:cheap price

At first medyo hesitant pako mag order since sabi ko baka pangit, or masisira sya dahil sa delivery nga. Pero nagulat ako gumagana naman sya at mabuti lng maingay ang rider, at kudos din kasi sa murang presyo nya meron kanang monitor for simple use lang",5,13075716114
"i was a little hesitant to buy monitor in shopee but i have read a lot of good reviews from this shop .. just came in time, it was securely packed, no issues or damages .. perfectly working as well .. thank youuu",5,13075716114
"Product Quality:sulit for the price
Performance:nice
Best Feature:clear display

Maganda ang quality ng display. Definitely a great help sa mga naka work from home and naka online study. Highly recommend ang item and model na ito. Securely packed din at seller is giving instructions for a much more safe transaction. Thank you.",5,13075716114
"Best Feature:Super Cheap
Product Quality:Good
Performance:Acceptable

Matagal ko muna gimamit before rating.

Goods na to sa mga working at studying.
Wag mangarap ng gaming kung cheap naman ang budget mo.

Very professional seller, maganda sila magship.
Thank you",5,13075716114
"Performance:Very nice for its price. Smooth so far, and easy to connect, it auto extended to my primary monitor.
Best Feature:Very big screen, good to be an external monitor, and tv
Product Quality:Well packaged, the seller sent pics before sending.",5,13075716114
"Product Quality:sana tumagal

Inuna ng idniliver ni rider,salamat at mabilis ang shipment at mabilis din magrply ni seller sa mga inquiries ko..salamat ng marami..
👍👍👍👍",4,13075716114
"Performance:good
Product Quality:good
Best Feature:big screen

this is my second nvision monitor. the first one i bought more than a year ago, so i can say its a good brand na budget friendly.

thank you, seller",5,13075716114
"Best Feature:Color
Value For Money:Sulit !!
Product Quality:solid

As I expected sa item maganda talaga midnight black kaya ito napili kong bilin. responsive din ang seller,  trusted talaga kaya bumili na rin kayo",5,10735485979
"Best Feature:100% Authentic
Value For Money:Sulit + discount vouchers
Product Quality:Solid with premium feeling

Delivered earlier than expected. ETD Jan.5 but got it yesterday. Tried both on PC and PS5.",5,10735485979
"Best Feature:Dual sense
Value For Money:Worth it
Product Quality:Excellent

ganda ng item very well packaged, secured na secured, smooth sa lahat ng laro, the best, salamat seller sa ulitin.",5,10735485979
"Best Feature:COLOR
Product Quality:VERY NICE!!

ang ganda ng color super thank u so much!",5,10735485979
"Best Feature:works fine
Value For Money:yeah
Product Quality:good

Nice product. Very well packed. Shipped early. Will definitely order again. Highly recommended. Thank you so much seller.",5,10735485979
"Best Feature:authentic
Value For Money:best value
Product Quality:excellent

‌Item is shipped immediately and arrived earlier than expected. The item is packed securely covered by bubble wrap. Seller is very informative. Will buy again from this seller",5,10735485979
"Product Quality:excellent
Best Feature:original
Value For Money:sulit kc malaki na discount ko

pangalawang beses ko ng umorder sa fame 1 they never disappoint me all original products",5,10735485979
Ganda ng kulay! Much better red than the older version. Deeper red ito in person. Di ko lang makuhanan ng maayos hahaha. Thanks for the secure packaging!,5,10735485979
"Value For Money:DUALSENSE
Product Quality:VOLCANIC
Best Feature:RED

Thank you po for great and honest packaging, I received the controller with its box that's in perfect condition po, Will Order again sometime",5,10735485979
It's working great naman! Thank you sa shopee mall and shopee promo codes nakatipid ako for this and alam kong legit ang seller. Till next time thank you!,5,10735485979
"It ticks all the boxes!

Authentic item, very good packaging and item was shipped immediately (within 2 days, the item was delivered).

No defect/dents were found on the item itself and its box.

Customer service is also reachable and responds within reasonable times. 

Very satisfied customer here!",5,10735485979
"Best Feature:Color is superb
Value For Money:affordable
Product Quality:High Quality

Thank you Game One for this controller. More Power!",5,10735485979
"Best Feature:whole controller
Value For Money:expensive but understandable
Product Quality:excellent

Nagustuhan ni bf thank you seller very nice sealed brand new and received with no damage mabilis lang din na ship",5,10735485979
Sobrang ganda nung stand and nung black controller. Mabilis din ang shipping and delivered less than a week mula pag order. Thank you GameOne and Shopee!!,5,10735485979
"Product Quality:Very good
Value For Money:Very good
Best Feature:Good

Napaka Ganda NG pag repack walang dent Thankyou seller",5,10735485979
"Product Quality:10/10
Best Feature:10/10
Value For Money:10/10

Amazing",5,10735485979
"Value For Money:Bought it with voucher
Best Feature:PS5 controller with my favorite color
Product Quality:Brand-new

Antagal na-ship. Order was placed last Friday pero shipped on Tuesday...",5,10735485979
"Finally got it after almost two weeks of waiting, a bit dissapointed because it took this long but I tried to understand cause of the 11.11. welp, can't wait to try this one.",5,10735485979
"Best Feature:it's legit
Product Quality:feels great",5,10735485979
"Product Quality:Defective
Best Feature:Charging and battery issue
Value For Money:None

Not the seller's fault. I have no idea how they would've handled this since di naman nakarating sa kanila, I wasn't even offered a replacement man lang.

Shopee rejected my refund after making me wait for more than a week. They didn't even bother to tell my why. Parang di natest ng maayos.",1,10735485979
"Value For Money:Got it on sale
Product Quality:Good quality
Best Feature:Legit controller

Black looks cooler than the white controller. Loving it.",5,10735485979
Thank you very much Game One! The item is of course legit and working well. We are now enjoying the multi player games. Thank you!,5,10735485979
Received it after 2 weeks but product is safe and legit 🙏🏻,4,10735485979
"Product Quality:Very good
Value For Money:Very good",5,10735485979
"Product Quality:Feels like second hand product
Best Feature:Original
Value For Money:Yes",5,10735485979
"Best Feature:the controller its self is great

The package got lost and took weeks to be delivered and the box got dents",2,10735485979
"I know na walang kinalaman ang seller but, I just want to address yung paniningil nung nagdeliver samin. free shipping pero siningil kame ng 50 pesos for entry daw sa village. hindi lang naman siguro ako yung pinagdeliveran samin that day and anu pa sense nung free delivery kung ganun lang din pala.",3,10735485979
Matagal magship si seller after 3 days bago nagcreate ng delivery/pick up ending 7 days bago ko nareceive yung order ko.,3,10735485979
The only downside is the item took 10 days to arrive.,5,10735485979
Perfect gift sa Father's day!,5,10735485979
"haven’t tested it yet cause i wasn’t aware that there would be no usb-c cable, i’ll edit this review this friday after i check the controller",5,10735485979
Sobrang tagal NG deliver ang bagal NG seller,1,10735485979
Lighter than the default controller the console came with. Made me think about the durability of the controller.,5,10735485979
Bagal NG deliver with in metro manila lng inaabot ng 7days minsan 10 days pa,1,10735485979
Best Feature:Fast shipping,5,10735485979
"Best Feature:Still Best For PC Controller
Value For Money:Sulit for its price
Product Quality:Premium Quality

Feels Premium and Ergonomic talaga ang xbox controllers compare sa ibang brand, Sana magtagal din ito tulad nung Xbox One S Controller ko na till now ilang years ko na nagamit working parin👌🏻",5,5684985013
"Best Feature:Wireless via bluetooth
Value For Money:Yes
Product Quality:Superb

A truly fascinating performance and quality. No delays and looks premium, I will definitely buy another one for player two.",5,5684985013
As expected the controller is high quality and works great.I had trouble connecting it but you just need to update it’s software. The seller is not that responsive but there product are great.Hopefully they would have better customer service soon.But overall im happy since the controller works 😇,5,5684985013
"Best Feature:Legitimate Product
Value For Money:Worth It
Product Quality:Great

Delivery was super fast, I ordered this on 7-7 and it took less than 48 hours to deliver it even if I’m out of NCR. The price is worth it and it’s an original product that’s working perfectly. I hope it lasts!",5,5684985013
"Best Feature:product is legit since its a legit shop
Value For Money:save 500+ pesos from the regular price
Product Quality:excellent and definitely original

Only downside to this purchase it took almost 1 month. I order on dec24 then arrived on jan 17. If there are other options for courier please try to avoid J&T. They cant cope up with the huge number of orders.",5,5684985013
Been contemplating if I should buy the Series X controller even tho I have the a 360 wireless controller for PC but thank God I did! It's much more comfortable to hold on long gaming hours! It looks bigger but actually feels smaller than a 360! you don't need the dedicated dongle just any BT dongle!,5,5684985013
"Received items 2 days after seller shipped the item. Fairly quick. Bubblewrap was good and box was intact. Legit item, works perfectly with the wireless adapter I ordered from another shop. Thank you!",5,5684985013
"Item arrived unharmed, wrapped safely, and was delivered quite quickly, contents are all there including the batteries, will have to try out the controller to see if it works, but I am impressed so far, store is highly recommended.",5,5684985013
"Best Feature:kinda looks original
Product Quality:not good, dusty
Value For Money:no collectors value due to damaged packaging.

The item was obviously manhandled even before it got put into the parcel packaging. It arrived with the box destroyed, and the controller inside being dusty, giving the impression that it is second-hand. Because if the box was unopened, how come there was no seal on the box and the controller was dusty??

How was this shop satisfied with sending this out?? It can't be the courier because there was thick bubble wrap around the box that wasn't damaged. Shopee parcel packaging also wasn't damaged, just the box itself.",2,5684985013
"Best Feature:Works natively with PC
Product Quality:Excellent
Value For Money:Bang for your buck

I really like how compatible Xbox controllers are with PC. Didn’t go wrong with my decision over PS controllers for my PC",5,5684985013
item shipped and delivered fast. placed on 06.22 and received it the next day. awesome. item also packed in bubble wrap tho some bent on box but item is in good condition. item is authentic Microsoft product.,5,5684985013
"Value For Money:Just ok
Product Quality:Looks and feel premium

Arrived with dented box. Good thing the item is not damaged but it has lots of dust. Not sure if it has been opened before for it to have dust inside. Controller works good. No need for 3rd party software. Bad thing is the controls are messy on some games when using bluetooth. You need to play wired first, pause the game then connect to bluetooth for the controls to work properly.",4,5684985013
"Value For Money:worth it
Product Quality:in good working condition

Fast delivery
No issues
With free battery tho i already have a rechargeable batteries. Thank you seller and courier got my item fast😘😘🥰🥰",5,5684985013
"Best Feature:Wireless
Value For Money:Good
Product Quality:Great

Napakaganda. Legit siya. Mejo na baguhan ako mejo maliit kasi yung sticks compared sa old controller ko. Convenient masyado yung audio jack niya. Di ko pa na try wireless mode kasi di pa dumadating bluetooth dongle ko. Overall quality is verygood. Highly recommended",5,5684985013
"Best Feature:excellent
Value For Money:affordable
Product Quality:good

ang ganda ng pagkaka package very satisfied.... salamat seller mas mura pa compare sa iba pero legit yung controller para ka tlagang bumili sa mall bagong bago ang bilis mka connect at masarap gamitin very smooth 🥰👏❤️❤️❤️",5,5684985013
"Best Feature:Wireless
Product Quality:Legit XBox Controller

Packed nicely by seller, double wrap ng bubble wrap, kaso lang, sadyang manipis ang box nya, kaya hindi maiwasan ma yupi ang box.
I bought this para po sa PC gaming.
If type mo wired gaming- Wala po palang dalang Type-C wire. hehe
If wireless po to PC, dapat merong Bluetooth or Bluetooth Dongle.
Genuine Xbox Controller. 😁👍",5,5684985013
This is a great wireless controller that can easily be paired to any bluetooth dongle to your PC! The look and feel is very premium and authentic. Smooth gameplay and supported by almost any game out there! Definitely worth the wait! Thank you seller!,5,5684985013
"Best Feature:Controller works really well
Product Quality:The controller had lots of dust on it and the package was damaged a bit.
Value For Money:Worth it

The product was delivered earlier than expected. However, upon opening the package there was a bit of a dent on the box and the controller had specks of dust on it. It came with batteries tho, I’m not sure if a USB Type-C cable should be included in the box since I didn’t receive one. 

Overall, the controller works smoothly and all the keys are functional.",4,5684985013
"Minimal packaging--just a thin sheet of bubble wrap. The box came in dented. Product itself is in good condition, albeit dusty. The hard molded paper that holds the controller in place inside the box sheds a little bit of itself onto the controller, that is why it's covered in paper dust, I think.",5,5684985013
"Best Feature:for both PC and Mobile
Product Quality:100% comfortable , handy and gaming experience
Value For Money:very cheap

maganda sya gamitin both xbox pc games and android games. BT compatible sa lahat ng phones. gumagana sya sa CODM and MLBB using Octopus app for custom keymappings.",5,5684985013
"Very satisfieeeed. But would like it better sana if hindi na yupi yung box but anyways, the product itself was unharmed naman, and is working properly! Thanks seller.",5,5684985013
"Product Quality:Superb Quality
Value For Money:Got it for a discounted price. 😀

Love the item... Thank you seller for selling this item and also shopee delivery. 😊",5,5684985013
"Legit, and excellent quality. The controller was well wrapped and there were no dents in the box when received. It was shipped out soon after ordering.",5,5684985013
"Unlike other reviews, well packed and walang yupi yung box nug nadeliver. Pero tama, manipis ang box. The controller was in great conditon and worked well. No wireless adapter, so connect thru bluetooth or get a Type C cable. Update firmware by downloading XBox Accesories app - microsoft store. :)",5,5684985013
"It arrived with a little dent on the box, no worries there.
Controller works really fine and syncs with my iPad right out of the box.
Works really well when playing Genshin on the iPad/iPhone.",5,5684985013
super nice xbox controller!  very fast shipping and legit! thank you seller!,5,5684985013
"Sobrang sulit and original tong xbox controller na to! Mabilis rin maship. Medyo may yupi nga yun box katulad ng iba reviews pero not a concern nman. Siguro sa shipping nayupi, dpat maingatan next time, gnda pa nman ng box. Anyway highly recommended!",5,5684985013
"Product Quality:Good
Value For Money:Great
Best Feature:Out of the box compatibility for PC gaming

Tested for almost a week. Works as expected. Great value for its price (as compared with other competitors). I'm a long time user of PS controllers since PS1, and while the Dualsense offers more features, it does not have the big advantage of getting Xbox controllers, and that is the out-of-the-box compatibility with PC gaming. What's the use of the additional features if it only works on one console? As for this controller, there are no drivers to set up. Just pop, connect, and play. Works with my other devices too (e.g. smartphone, etc.)

Package came a little ruffled (some dents on the box) but the product came out just fine. Must be the handling of the courier.",5,5684985013
"Product Quality:Brand New
Best Feature:Delivered in 2 days!
Value For Money:Worth the buy!

Smooth transaction and fast delivery. Product is brand new with no defects. Thank you!",5,5684985013
kalidad napaka angas astig smooth sana tumagal to 🙂👉🏻👌🏿orig update lang sa xbox accessories app pra swabe salamat sana wala defect 😑😑😑,5,5684985013
"Buyers read reviews not to see the features, is to learn whether the product can actually solve their problems.

They don't want to hear about all the cool things the product can do; they want to see how the product performs in real life for someone in the same situation as them.",4,5684985013
"The controller arrived safely, it's well packed, the bubble wrap was good, the box has minor dents but it's fine, the controller works very via Bluetooth or type c wired connection, kudos to the seller, will order again!",5,5684985013
"Thank youuuuu.. My kid love it so much. Works really smooth... Received the item in good condition, well packed as well. Got it fast. Thank you thank you...will surely order here in ths shop again and again and again. Thanks.",5,5684985013
Good quality. Tested it right away at naconnect naman sa pc. Sana tumagal :) seller di agad nakakareply sa chat.,5,5684985013
"Product Quality:solid plastic feels
Best Feature:For Xbox, Windows and Android
Value For Money:Not cheap

arrived in not so well condition
box is dented
this is my 4th controller from gamextreme.",5,5684985013
"Best Feature:very smooth and handy
Value For Money:worth it
Product Quality:very high quality

I love the controller. Well packed and delivered so fast. Recommended 👍😇",5,5684985013
Medyo may malambot box ginagamit ni Microsoft kaya dumating ng may yupi dahil sa shipping pero goods naman yung controller sa loob! Working well at komportable gamitin ♡,5,5684985013
"Product Quality:5/5
Best Feature:5/5
Value For Money:yes

Feels preferable.
No wire, no dongle.
Just the controller and 2 double A batteries",4,5684985013
Arrived earlier than expected. Well packed with bubble wrap. Working naman so far. Looks legit naman also. Hoping tumagal,5,5684985013
"Well packed 👍 
Shipped in a timely manner 👍 
Arrived in excellent condition 👍
Great quality product 👍 
Reasonably priced 👍 
Highly recommended 👍",5,5684985013
"The courier handled the shipment poorly. The box is severly damaged as seen in the images. The controller itself has a lot of dust build up. The item is not damaged though, works fine.",3,5684985013
"Value For Money:Currently the lowest price in Shopee.
Product Quality:Ok
Best Feature:Can be used wirelessly or by using a Type C cable.

Item received immediately. But the box was slightly damaged. Hope they can pack it in another box to protect the item. But I guess it's fine since the item is in good condition. Thanks again.",5,5684985013
Matagal ang shipping. Pero ok naman ang controller. Medyo may yupi ung box. Di man lang binalutan pa ng karton para secured ung box.,4,5684985013
Ang layo talaga ng feel neto sa generic na controller. Malambot yung buttons. clicky yung dpad. Delivery and packaging goods din. solid din yung charging dock so far! Thank you po Game Extreme! Kailan po kayo nagkakaroon ng xbox adapter?,5,5684985013
"Items received, complete and undamaged...
Packed and delivered at the earliest date possible...
Tested and working...
Thank you Seller...",5,5684985013
"Value For Money:30 off
Best Feature:orig xbox
Product Quality:100

May partner na white controller ko... Happy gaming everyone.",5,5684985013
"Best Feature:xbox series x wireless
Product Quality:100 percent original
Value For Money:very good value especially with vouchers

Got this amazing controller for 2,356 after vouchers. Worth every penny",5,5684985013
"tried pairing the controller sa xbox series s and it is working. like all other complains, kulang ang bubble so the box is dented. honestly wala naman problema yun sakin but collectors might not feel the same way so i think they really have to improve their packaging (especially malaki din ang halagang binabayaran)",5,5684985013
"Sayang po kasi sira yung box na pinadala, pero goods naman yung controller sa loob.",3,5684985013
Got the item with no damage. Works fine and no issue in connecting it to my laptop. There's no cable included in the box just in case cable matters for some but it comes with 2 AA batteries. :),5,5684985013
"Appearance:brand new, may napansin lang ako dents sa lens not sure if factory defect or nabagsak.
Suitability:good for my scooter add on light for night driving
Quality:looks durable.

fast delivery with free switch too bad di ko rin yata mapapakinabangan yung switch scooter kasi ang motor ko, pinabibili ako ng mekaniko ng domino switch. have not tested yet. will update review soon. hope it will last.",5,19534573067
"Suitability:100%
Appearance:100%
Quality:100%

Ok nmn maganda sna lng nagana pg na install na . Salamat sa free switch at sticker. Recommended shop at trusted ❤️☺️
Salamat seller ☺️❤️
Salamat shopee❤️☺️",5,19534573067
"Appearance:good
Quality:excellent
Suitability:good

highly recommend itong shop na ito na testing ko na din. working po sya pareho.. hindi ko pa na ikakabit sa motor ko pero so far ok naman ang item mukhang ok naman din yung lakas ng ilaw nya.. may free din pala akong switch kaya good sakin!",5,19534573067
"Quality:goods
Appearance:goods
Suitability:goods

kakadting lng bilis lng ma shiipped. appearance oks na oka quality kso d pa nga lng nattry... salamat po sa reponsive seller.",5,19534573067
"Suitability:good
Appearance:good
Quality:very good",5,19534573067
"Quality:Good
Appearance:Good
Suitability:Good

The item was well packed. Tested before reviewing para sulit. Goods na goods at maliwanag ang ilaw. Thank you seller for this quality product",5,19534573067
"Appearance:great
Quality:very good
Suitability:perfect

In general, products are good pro hindi ko pa na try kc bc sa work maybe next week ipakabit ko lahat, salamat seller 👍👍👍",5,19534573067
"Quality:Very nice
Appearance:very nice
Suitability:Very Suitable

Not yet installed but already tested and it's working. Super lakas ng ilaw, maganda din ang reviews ng product na toh sa YouTube.",5,19534573067
"Appearance:nice
Suitability:cool
Quality:great

Ordered: October 4 2023
Delivered: October 6 2023

thank you seller. fast shipping. recommended po! apir",5,19534573067
"Suitability:match and perfect
Appearance:excellent
Quality:10/10

Thanks received kong yung item ngayun lang ako naka rate bz kasi, as so far maganda lahat",5,19534573067
"Appearance:Maganda yun Lazx MDL V2 at maliwanag at buo yun ilaw
Suitability:Sakto lang siya sa motor namin
Quality:Ang angas ng Lazx Mdl v2",5,19534573067
"Suitability:very good
Quality:super very good
Appearance:good

Legit seller 😇",5,19534573067
"Quality:better
Suitability:best
Appearance:good

Thank you seller. Super duper okay ang pagkabalot hahaha.. di pa nailagay... Sana matibay. Mabilis naman siya dumating",5,19534573067
"Suitability:good
Appearance:ok
Quality:good

Ok ang bilis ng pagdating sa order kung mini driving light pero hindi ko pa ma test kasi walang magamit na baterry sana walang problema at gumana lahat at tumagal din👏👏👍",5,19534573067
"Suitability:good
Quality:better
Appearance:best

Thank you seller. Mabilis dumating goods ang packaging.. pangalawang order ko na ito highly recommended",5,19534573067
"Appearance:good
Suitability:good
Quality:good

Sana lng mas malakas sya kunpara dun sa gamit ko dati. Ng mairikominda pa sa iba. 👌",4,19534573067
